Location,Avg Price,Latitude,Longitude,Profile Score,Profile
"HIGHBRIDGE, SOMERSET",220570,51.22497689999999,-2.9780325,2.0,TDLA
"HINCKLEY, LEICESTER",185000,52.5454549,-1.37667,2.3333333333333335,STDMLA
"HINCKLEY, LEICESTERSHIRE",194337,52.5454549,-1.37667,2.3333333333333335,STDMLA
"HINCKLEY, WARWICKSHIRE",353960,52.5454549,-1.37667,2.3333333333333335,STDMLA
"HINDHEAD, HAMPSHIRE",442208,51.113618,-0.732073,4.0,WT
"HINDHEAD, SURREY",410933,51.113618,-0.732073,4.0,WT
"HITCHIN, CENTRAL BEDFORDSHIRE",323949,51.94921,-0.283414,3.6666666666666665,WSD
"HITCHIN, HERTFORDSHIRE",342205,51.94921,-0.283414,3.6666666666666665,WSD
"HOCKLEY, ESSEX",344756,51.60142039999999,0.6547012,2.0,ML
"HODDESDON, ESSEX",495711,51.76000699999999,-0.015042,2.5,SDMA
"HODDESDON, HERTFORDSHIRE",283906,51.76000699999999,-0.015042,2.5,SDMA
"HOLMFIRTH, SOUTH YORKSHIRE",286000,53.571744,-1.786292,1.0,LA
"HOLMFIRTH, WEST YORKSHIRE",212533,53.571744,-1.786292,1.0,LA
"HOLSWORTHY, CORNWALL",271880,50.80921499999999,-4.353993,5.0,W
"HOLSWORTHY, DEVON",227429,50.80921499999999,-4.353993,5.0,W
"HOLYHEAD, GWYNEDD",175250,53.2244355,-4.1475894,2.6,WDMLA
"HOLYHEAD, ISLE OF ANGLESEY",155665,53.309441,-4.633038,2.5,TDML
"HOLYHEAD, MERTHYR TYDFIL",219950,53.309441,-4.633038,2.5,TDML
"HOLYWELL, FLINTSHIRE",162808,53.27600899999999,-3.225103,2.0,TL
"HONITON, DEVON",236895,50.799468,-3.188683,1.6666666666666667,TLA
"HOOK, HAMPSHIRE",427541,51.280906,-0.9630429999999999,3.0,T
"HOOK, WOKINGHAM",855000,51.280906,-0.9630429999999999,3.0,T
"HORLEY, SURREY",351578,51.173516,-0.172109,3.0,WL
"HORLEY, WEST SUSSEX",515000,51.173516,-0.172109,3.0,WL
"HORNCASTLE, LINCOLNSHIRE",183320,53.207307,-0.11245,3.0,T
"HORNCHURCH, GREATER LONDON",345491,51.562254,0.218605,2.6666666666666665,WSTDLA
"HORNSEA, EAST RIDING OF YORKSHIRE",153602,53.9104,-0.173953,3.0,T
"HORSHAM, SURREY",523461,51.062883,-0.325858,3.0,WSL
"HORSHAM, WEST SUSSEX",356534,51.062883,-0.325858,3.0,WSL
"HOUGHTON LE SPRING, COUNTY DURHAM",163272,54.841016,-1.468691,1.0,L
"HOUGHTON LE SPRING, TYNE AND WEAR",151423,54.841016,-1.468691,1.0,L
"HOUNSLOW, GREATER LONDON",324417,51.46092179999999,-0.373149,2.7142857142857144,WSTDMLA
"HOVE, BRIGHTON AND HOVE",357807,50.8279319,-0.168749,2.6666666666666665,WSTMLA
"HOVE, EAST SUSSEX",164000,50.8279319,-0.168749,2.6666666666666665,WSTMLA
"HUDDERSFIELD, SOUTH YORKSHIRE",510000,53.645792,-1.7850351,2.2,STDLA
"HUDDERSFIELD, WEST YORKSHIRE",164961,53.645792,-1.7850351,2.2,STDLA
"HULL, CITY OF KINGSTON UPON HULL",120708,53.76762360000001,-0.3274198,2.3333333333333335,STDMLA
"HULL, EAST RIDING OF YORKSHIRE",171186,53.76762360000001,-0.3274198,2.3333333333333335,STDMLA
"HULL, NORTH EAST LINCOLNSHIRE",138495,53.5668201,-0.08150660000000001,2.2,STDLA
"HULL, NORTH LINCOLNSHIRE",143495,53.686675,-0.443368,2.0,TL
"HUNGERFORD, WEST BERKSHIRE",338818,51.41234499999999,-1.517995,3.0,T
"HUNGERFORD, WILTSHIRE",374899,51.41234499999999,-1.517995,3.0,T
"HUNSTANTON, NORFOLK",271075,52.9389139,0.491032,3.0,ST
"HUNTINGDON, BEDFORD",432961,52.33146,-0.182552,2.5,WSLA
"HUNTINGDON, CAMBRIDGESHIRE",241378,52.33146,-0.182552,2.5,WSLA
"HUNTINGDON, SUFFOLK",282500,52.33146,-0.182552,2.5,WSLA
"HYDE, GREATER MANCHESTER",147395,53.452977,-2.082786,2.0,DMLA
"HYTHE, KENT",303100,51.071739,1.081937,3.0,WSA
"ILFORD, GREATER LONDON",338678,51.556619,0.076251,2.2,STDLA
"ILFORD, THURROCK",296166,51.4934557,0.3529197,3.0,DM
"ILFRACOMBE, DEVON",211597,51.205163,-4.126761999999999,2.0,TL
"ILKESTON, BATH AND NORTH EAST SOMERSET",150000,52.970142,-1.306978,2.0,MA
"ILKESTON, DERBYSHIRE",152549,52.970142,-1.306978,2.0,MA
"ILKLEY, NORTH YORKSHIRE",548961,53.925486,-1.822817,3.0,T
"ILKLEY, WEST YORKSHIRE",311179,53.925486,-1.822817,3.0,T
"ILKLEY, YORK",168000,53.9030833,-1.8269166,3.0,T
"ILMINSTER, SOMERSET",250189,50.928494,-2.911062,3.0,T
"IMMINGHAM, LINCOLNSHIRE",92000,53.614012,-0.215913,1.0,A
"IMMINGHAM, NORTH EAST LINCOLNSHIRE",119922,53.614012,-0.215913,1.0,A
"IMMINGHAM, NORTH LINCOLNSHIRE",127250,53.614012,-0.215913,1.0,A
"IPSWICH, SUFFOLK",214335,52.056736,1.14822,2.2,SDMLA
"ISLEWORTH, GREATER LONDON",412963,51.467121,-0.329003,2.6666666666666665,WSDMLA
"IVER, BUCKINGHAMSHIRE",435710,51.5201939,-0.509572,1.6666666666666667,MLA
"IVER, SLOUGH",337000,51.5201939,-0.509572,1.6666666666666667,MLA
"JARROW, NORTHUMBERLAND",270000,54.980297,-1.482757,2.2,TDMLA
"JARROW, TYNE AND WEAR",124703,54.980297,-1.482757,2.2,TDMLA
"KEIGHLEY, NORTH YORKSHIRE",201602,53.867795,-1.912358,2.5,SDMA
"KEIGHLEY, WEST YORKSHIRE",157117,53.867795,-1.912358,2.5,SDMA
"KENDAL, CUMBRIA",223692,54.32800599999999,-2.74629,2.5,SDMA
"KENILWORTH, WARWICKSHIRE",314450,52.349557,-1.58073,4.0,WS
"KENILWORTH, WEST MIDLANDS",499236,52.3482086,-1.5921073,4.0,WS
"KENLEY, GREATER LONDON",415575,51.32633,-0.102494,3.0,WSA
"KENLEY, SURREY",434693,51.32633,-0.102494,3.0,WSA
"KESTON, GREATER LONDON",593634,51.3654502,0.0221778,3.0,WSL
"KESWICK, HARTLEPOOL",257000,54.6791969,-1.2209489,2.3333333333333335,STDMLA
"KETTERING, NORTHAMPTONSHIRE",190462,52.396322,-0.7302489999999999,2.2,SDMLA
"KIDDERMINSTER, SHROPSHIRE",244144,52.388596,-2.2496839,2.6,STDMA
"KIDDERMINSTER, STAFFORDSHIRE",350000,52.388596,-2.2496839,2.6,STDMA
"KIDDERMINSTER, WEST MIDLANDS",249950,52.3805925,-2.2850003,2.6,STDMA
"KIDDERMINSTER, WORCESTERSHIRE",187852,52.388596,-2.2496839,2.6,STDMA
"KIDLINGTON, OXFORDSHIRE",338727,51.823398,-1.290459,4.0,WS
"KIDLINGTON, SOUTH YORKSHIRE",410000,51.823398,-1.290459,4.0,WS
"KING'S LYNN, LINCOLNSHIRE",154000,52.7516798,0.4022963000000001,2.2,STMLA
"KING'S LYNN, NORFOLK",210518,52.7516798,0.4022963000000001,2.2,STMLA
"KINGS LANGLEY, HERTFORDSHIRE",462010,51.716249,-0.456157,2.0,SA
"KINGSBRIDGE, CITY OF PLYMOUTH",509975,50.283948,-3.777493,3.0,TM
"KINGSBRIDGE, DEVON",324585,50.283948,-3.777493,3.0,TM
"KINGSTON UPON THAMES, GREATER LONDON",484388,51.41233,-0.300689,2.6,WSDLA
"KINGSWINFORD, WEST MIDLANDS",192714,52.4981719,-2.169995,1.6666666666666667,MLA
"KNARESBOROUGH, NORTH YORKSHIRE",300808,54.011022,-1.47102,2.0,ML
"KNARESBOROUGH, YORK",155000,54.0087129,-1.4748464,2.3333333333333335,SML
"KNEBWORTH, HERTFORDSHIRE",388560,51.8655339,-0.182981,3.0,T
"KNOTTINGLEY, NORTH YORKSHIRE",178709,53.707105,-1.2437419,1.6666666666666667,MLA
"KNOTTINGLEY, WEST YORKSHIRE",112949,53.707105,-1.2437419,1.6666666666666667,MLA
"KNUTSFORD, CHESHIRE EAST",354096,53.3005939,-2.371833,2.0,SA
"KNUTSFORD, CHESHIRE WEST AND CHESTER",376361,53.3005939,-2.371833,2.0,SA
"LAMPETER, CARMARTHENSHIRE",169082,52.112903,-4.078508999999999,3.0,S
"LAMPETER, CEREDIGION",179664,52.112903,-4.078508999999999,3.0,S
"LANCASTER, LANCASHIRE",182290,54.046575,-2.8007399,2.0,SDLA
"LANCING, WEST SUSSEX",250722,50.828179,-0.328092,3.0,WSDML
"LAUNCESTON, CORNWALL",215752,50.636834,-4.3604516,2.0,TL
"LAUNCESTON, DEVON",197074,50.636834,-4.3604516,2.0,TL
"LEAMINGTON SPA, WARWICKSHIRE",284429,52.2851905,-1.5200789,2.3333333333333335,STDMLA
"LEATHERHEAD, GREATER LONDON",461000,51.29640699999999,-0.33112,3.0,WSTL
"LEATHERHEAD, SURREY",480440,51.29640699999999,-0.33112,3.0,WSTL
"LEDBURY, GLOUCESTERSHIRE",364071,52.033882,-2.423574,3.0,T
"LEDBURY, HEREFORDSHIRE",248712,52.033882,-2.423574,3.0,T
"LEDBURY, WORCESTERSHIRE",585000,52.033882,-2.423574,3.0,T
"LEE-ON-THE-SOLENT, HAMPSHIRE",262307,50.8020939,-1.202352,3.0,T
"LEEDS, NORTH YORKSHIRE",235787,53.8007554,-1.5490774,2.6666666666666665,WSDMLA
"LEEDS, WEST YORKSHIRE",183508,53.8007554,-1.5490774,2.6666666666666665,WSDMLA
"LEEK, STAFFORDSHIRE",165868,53.10915199999999,-2.023393,2.2,SDMLA
"LEICESTER, LEICESTER",159723,52.6368141,-1.1396014,2.3333333333333335,STDMLA
"LEICESTER, LEICESTERSHIRE",218991,52.6368778,-1.1397592,2.3333333333333335,STDMLA
"LEIGH, GREATER MANCHESTER",131566,53.496115,-2.518727,2.2,SDMLA
"LEIGH-ON-SEA, ESSEX",443865,51.5423959,0.6535069,2.5,WMLA
"LEIGH-ON-SEA, SOUTHEND-ON-SEA",302696,51.5474028,0.6472768999999999,2.5,WMLA
"LEIGHTON BUZZARD, BEDFORD",213250,51.9196839,-0.6606569999999999,3.0,WTMA
"LEIGHTON BUZZARD, BUCKINGHAMSHIRE",378661,51.9196839,-0.6606569999999999,3.0,WTMA
"LEIGHTON BUZZARD, CENTRAL BEDFORDSHIRE",255259,51.9196839,-0.6606569999999999,3.0,WTMA
"LEIGHTON BUZZARD, LUTON",250000,51.9196839,-0.6606569999999999,3.0,WTMA
"LEOMINSTER, HEREFORDSHIRE",220796,52.2257,-2.742772,2.0,MA
"LETCHWORTH GARDEN CITY, HERTFORDSHIRE",301249,51.979074,-0.226624,2.0,SMLA
"LEWES, BRIGHTON AND HOVE",71562,50.87387200000001,0.00878,3.0,WTA
"LEWES, EAST SUSSEX",395444,50.87387200000001,0.00878,3.0,WTA
"LEYBURN, YORK",390000,53.9461089,-1.0517718,2.6666666666666665,WSDMLA
"LEYLAND, GREATER MANCHESTER",194995,53.4195298,-2.2172504,2.5,STMA
"LEYLAND, LANCASHIRE",176310,53.697931,-2.695478,2.3333333333333335,STDMLA
"LICHFIELD, STAFFORDSHIRE",258323,52.681602,-1.831672,2.5,WMLA
"LIGHTWATER, SURREY",429949,51.3491744,-0.6754844999999999,5.0,W
"LINCOLN, CORNWALL",366000,53.230688,-0.5405789999999999,2.6666666666666665,WTDMLA
"LINCOLN, LINCOLNSHIRE",176188,53.230688,-0.5405789999999999,2.6666666666666665,WTDMLA
"LIPHOOK, HAMPSHIRE",399581,51.07661,-0.801777,4.0,WS
"LIPHOOK, WEST SUSSEX",541898,51.07661,-0.801777,4.0,WS
"LISKEARD, CORNWALL",192365,50.45552,-4.464719,2.0,MA
"LITTLEBOROUGH, GREATER MANCHESTER",148741,53.646141,-2.093367,1.0,L
"LITTLEHAMPTON, WEST SUSSEX",271043,50.811057,-0.5386609,2.2,STMLA
"LIVERPOOL, HALTON",207474,53.33172099999999,-2.695822,1.6666666666666667,DLA
"LIVERPOOL, LANCASHIRE",309929,53.4083714,-2.9915726,2.2,STDLA
"LIVERPOOL, MERSEYSIDE",159561,53.4083714,-2.9915726,2.2,STDLA
"LIVERSEDGE, WEST YORKSHIRE",157326,53.709984,-1.697018,2.3333333333333335,TML
"LLANDRINDOD WELLS, POWYS",175797,52.24169999999999,-3.377742,2.0,TA
"LLANDUDNO JUNCTION, CONWY",166183,53.286781,-3.807032,2.3333333333333335,TDA
"LLANDUDNO JUNCTION, GWYNEDD",110500,53.324061,-3.827609,2.0,DA
"LLANDUDNO JUNCTION, POWYS",101560,53.286781,-3.807032,2.3333333333333335,TDA
"LLANDUDNO, CONWY",179004,53.324061,-3.827609,2.0,DA
"LLANDUDNO, GWYNEDD",280000,53.324061,-3.827609,2.0,DA
"LLANELLI, CARMARTHENSHIRE",136174,51.680886,-4.160248,2.0,DMLA
"LLANELLI, SWANSEA",79500,51.62144,-3.943645999999999,2.2,STMLA
"LLANFAIRPWLLGWYNGYLL, GWYNEDD",95000,53.2246219,-4.197995,5.0,W
"LLANFAIRPWLLGWYNGYLL, ISLE OF ANGLESEY",183652,53.2246219,-4.197995,5.0,W
"LLANGEFNI, GWYNEDD",210000,53.255785,-4.311402,1.6666666666666667,DLA
"LLANGEFNI, ISLE OF ANGLESEY",165085,53.255785,-4.311402,1.6666666666666667,DLA
"LLANGOLLEN, DENBIGHSHIRE",209767,52.969215,-3.17166,1.0,A
"LLANGOLLEN, WREXHAM",176677,52.969215,-3.17166,1.0,A
"LONDON, ESSEX",357439,51.64341930000001,0.079493,3.0,WSMA
"LONDON, GREATER LONDON",462671,51.5073509,-0.1277583,3.0,WSTML
"LONGFIELD, KENT",378185,51.3983789,0.3020645,5.0,W
"LOUGHBOROUGH, LEICESTER",182392,52.772099,-1.206166,2.2,STMLA
"LOUGHBOROUGH, LEICESTERSHIRE",205023,52.772099,-1.206166,2.2,STMLA
"LOUGHBOROUGH, NOTTINGHAMSHIRE",263005,52.772099,-1.206166,2.2,STMLA
"LOUGHTON, ESSEX",412633,51.655942,0.068161,2.3333333333333335,SMA
"LOUTH, LINCOLNSHIRE",173712,53.365962,-0.007710999999999999,2.0,MA
"LOWESTOFT, SUFFOLK",164749,52.48113799999999,1.753449,2.2,TDMLA
"LUDLOW, HEREFORDSHIRE",312385,52.06131,-2.697658,2.7142857142857144,WSTDMLA
"LUDLOW, SHROPSHIRE",232075,52.367749,-2.7139129,2.0,TA
"LUTON, BEDFORD",230166,51.8786707,-0.4200255,2.0,SDLA
"LUTON, HERTFORDSHIRE",407204,51.8786707,-0.4200255,2.0,SDLA
"LUTON, LUTON",205146,51.8788506,-0.4201306,2.0,SDLA
"LUTTERWORTH, LEICESTER",255267,52.45599499999999,-1.199159,4.0,WM
"LUTTERWORTH, LEICESTERSHIRE",276595,52.45599499999999,-1.199159,4.0,WM
"LUTTERWORTH, WARWICKSHIRE",630000,52.45599499999999,-1.199159,4.0,WM
"LYDNEY, GLOUCESTERSHIRE",205346,51.72913,-2.530504,3.0,T
"LYMINGTON, HAMPSHIRE",389865,50.758531,-1.5419099,5.0,W
"LYMM, CHESHIRE EAST",557200,53.381724,-2.480044,3.0,S
"LYMM, GREATER MANCHESTER",466340,53.381724,-2.480044,3.0,S
"LYMM, WARRINGTON",306410,53.381724,-2.480044,3.0,S
"LYTHAM ST ANNES, BLACKPOOL",138333,53.756629,-3.0213193,2.0,SMLA
"LYTHAM ST ANNES, LANCASHIRE",216464,53.756629,-3.0213193,2.0,SMLA
"MABLETHORPE, LINCOLNSHIRE",140456,53.34088200000001,0.261071,1.0,LA
"MACCLESFIELD, CHESHIRE EAST",234783,53.258663,-2.119287,2.3333333333333335,STA
"MACCLESFIELD, STAFFORDSHIRE",445583,53.258663,-2.119287,2.3333333333333335,STA
"MAESTEG, BRIDGEND",118173,51.60856200000001,-3.660466,2.3333333333333335,TDA
"MAIDENHEAD, BUCKINGHAMSHIRE",448930,51.522414,-0.7219,3.0,WSTL
"MAIDENHEAD, SLOUGH",395191,51.522414,-0.7219,3.0,WSTL
"MAIDENHEAD, WEST BERKSHIRE",550000,51.522414,-0.7219,3.0,WSTL
"MAIDENHEAD, WINDSOR AND MAIDENHEAD",431291,51.522414,-0.7219,3.0,WSTL
"MAIDSTONE, KENT",272227,51.270363,0.522699,2.6666666666666665,WSTMLA
"MALDON, ESSEX",296913,51.73180499999999,0.6714479999999999,2.0,DMLA
"MALMESBURY, WILTSHIRE",337083,51.586357,-2.102834,5.0,W
"MALTON, NORTH YORKSHIRE",203924,54.136836,-0.7978970000000001,2.3333333333333335,DML
"MALTON, YORK",305000,53.9679277,-1.0654138,2.6666666666666665,WSDMLA
"MALVERN, GLOUCESTERSHIRE",328000,51.8701139,-2.2479195,2.3333333333333335,STDMLA
"MALVERN, WEST MIDLANDS",712000,52.1366184,-2.3199774,3.0,WML
"MALVERN, WORCESTERSHIRE",243303,52.1366184,-2.3199774,3.0,WML
"MANCHESTER, GREATER MANCHESTER",164380,53.4807593,-2.2426305,2.3333333333333335,STDMLA
"MANSFIELD, DERBYSHIRE",112565,53.147195,-1.198674,2.5,SDMA
"MANSFIELD, NOTTINGHAMSHIRE",142084,53.147195,-1.198674,2.5,SDMA
"MARCH, CAMBRIDGESHIRE",176865,52.551716,0.08862199999999999,2.3333333333333335,STL
"MARGATE, KENT",188588,51.38964600000001,1.3868339,2.3333333333333335,DMA
"MARKET DRAYTON, SHROPSHIRE",210980,52.903552,-2.483485,3.0,WDL
"MARKET DRAYTON, STAFFORDSHIRE",253785,52.903552,-2.483485,3.0,WDL
"MARKET HARBOROUGH, LEICESTER",256375,52.4812654,-0.9248322000000001,2.5,WSLA
"MARKET HARBOROUGH, LEICESTERSHIRE",258829,52.475769,-0.9215169999999999,2.5,WSLA
"MARKET HARBOROUGH, NORTHAMPTONSHIRE",338785,52.475769,-0.9215169999999999,2.5,WSLA
"MARKET HARBOROUGH, RUTLAND",245839,52.475769,-0.9215169999999999,2.5,WSLA
"MARKET RASEN, LINCOLNSHIRE",184084,53.387762,-0.333285,3.0,T
"MARKET RASEN, NORTH EAST LINCOLNSHIRE",393333,53.387762,-0.333285,3.0,T
"MARKET RASEN, NORTH LINCOLNSHIRE",190625,53.387762,-0.333285,3.0,T
"MARLBOROUGH, HAMPSHIRE",580000,51.2648994,-0.8235355999999999,3.5,WSTM
"MARLBOROUGH, SWINDON",501000,51.5571245,-1.7952186,2.6,WSDLA
"MARLBOROUGH, WILTSHIRE",395526,51.420073,-1.727062,4.0,WT
"MARLOW, BUCKINGHAMSHIRE",502683,51.5719443,-0.7769421999999999,4.0,WS
"MARLOW, WINDSOR AND MAIDENHEAD",563104,51.5719443,-0.7769421999999999,4.0,WS
"MARYPORT, CUMBRIA",137702,54.714441,-3.49494,1.0,L
"MATLOCK, DERBYSHIRE",228573,53.137156,-1.551774,3.0,S
"MELKSHAM, WILTSHIRE",221971,51.370447,-2.137629,2.6,WSDLA
"MELTON MOWBRAY, LEICESTER",222125,52.766404,-0.887126,2.2,STMLA
"MELTON MOWBRAY, LEICESTERSHIRE",209822,52.766404,-0.887126,2.2,STMLA
"MELTON MOWBRAY, NOTTINGHAMSHIRE",407801,52.766404,-0.887126,2.2,STMLA
"MELTON MOWBRAY, RUTLAND",300000,52.766404,-0.887126,2.2,STMLA
"MENAI BRIDGE, GWYNEDD",190000,53.2399763,-4.0803271,1.0,A
"MENAI BRIDGE, ISLE OF ANGLESEY",217813,53.222607,-4.165577,2.6,WDMLA
"MERTHYR TYDFIL, MERTHYR TYDFIL",124866,51.74872999999999,-3.381646,1.6666666666666667,DLA
"MERTHYR TYDFIL, NEWPORT",220000,51.5887021,-3.0011421,2.2,SDMLA
"MERTHYR TYDFIL, POWYS",396400,51.74872999999999,-3.381646,1.6666666666666667,DLA
"MERTHYR TYDFIL, RHONDDA CYNON TAFF",146500,51.74872999999999,-3.381646,1.6666666666666667,DLA
"MEXBOROUGH, SOUTH YORKSHIRE",126782,53.493099,-1.280452,2.0,DL
"MIDDLESBROUGH, HARTLEPOOL",112450,54.574227,-1.234956,2.2,SDMLA
"MIDDLESBROUGH, MIDDLESBROUGH",156646,54.574227,-1.234956,2.2,SDMLA
"MIDDLESBROUGH, NORTH YORKSHIRE",252101,54.574227,-1.234956,2.2,SDMLA
"MIDDLESBROUGH, REDCAR AND CLEVELAND",136990,54.574227,-1.234956,2.2,SDMLA
"MIDDLESBROUGH, STOCKTON-ON-TEES",236923,54.574227,-1.234956,2.2,SDMLA
"MIDDLEWICH, CHESHIRE EAST",171792,53.19256499999999,-2.443833,2.0,ML
"MIDDLEWICH, CHESHIRE WEST AND CHESTER",367877,53.19256499999999,-2.443833,2.0,ML
"MILFORD HAVEN, PEMBROKESHIRE",138844,51.714306,-5.0426971,2.0,TL
"MILLOM, CUMBRIA",133942,54.2106147,-3.2718854,3.0,T
"MILTON KEYNES, BUCKINGHAMSHIRE",394764,52.0406224,-0.7594171,2.6666666666666665,WSDMLA
"MILTON KEYNES, CENTRAL BEDFORDSHIRE",414379,52.0354228,-0.3605048,3.0,M
"MILTON KEYNES, MILTON KEYNES",256305,52.0406224,-0.7594171,2.6666666666666665,WSDMLA
"MILTON KEYNES, NORTHAMPTONSHIRE",309445,52.0406224,-0.7594171,2.6666666666666665,WSDMLA
"MINEHEAD, SOMERSET",229805,51.20428,-3.481152,2.3333333333333335,TML
"MIRFIELD, WEST YORKSHIRE",177716,53.680122,-1.696713,1.0,L
"MITCHAM, GREATER LONDON",311032,51.402869,-0.166709,2.2,SDMLA
"MOLD, BUCKINGHAMSHIRE",375000,51.6235712,-0.771973,2.7142857142857144,WSTDMLA
"MOLD, CONWY",775000,53.167203,-3.141903,1.6666666666666667,TLA
"MOLD, FLINTSHIRE",189819,53.167203,-3.141903,1.6666666666666667,TLA
"MOLD, WREXHAM",103000,53.0526226,-3.0061652,2.2,SDMLA
"MONMOUTH, CONWY",545000,51.8116533,-2.7163045,3.0,WL
"MONMOUTH, GLOUCESTERSHIRE",192306,51.8116533,-2.7163045,3.0,WL
"MONMOUTH, HEREFORDSHIRE",348338,51.8116533,-2.7163045,3.0,WL
"MONMOUTH, MONMOUTHSHIRE",269865,51.8116533,-2.7163045,3.0,WL
"MORDEN, GREATER LONDON",362680,51.394943,-0.19446,2.6666666666666665,WSDMLA
"MORECAMBE, CUMBRIA",165000,54.0840252,-2.8594133,2.2,SDMLA
"MORECAMBE, GREATER MANCHESTER",115000,53.5018417,-2.1845108,2.2,TDMLA
"MORECAMBE, LANCASHIRE",140094,54.074166,-2.864968,2.2,SDMLA
"MORETON-IN-MARSH, GLOUCESTERSHIRE",321249,51.9914181,-1.7028526,1.0,A
"MORETON-IN-MARSH, SOUTH GLOUCESTERSHIRE",481950,51.9914181,-1.7028526,1.0,A
"MORETON-IN-MARSH, WARWICKSHIRE",379072,51.9914181,-1.7028526,1.0,A
"MORPETH, NORTHUMBERLAND",219017,55.16875,-1.687493,2.0,ML
"NANTWICH, CHESHIRE EAST",236508,53.06718499999999,-2.524102,2.3333333333333335,SMA
"NEATH, CARDIFF",159995,51.4804246,-3.1497202,2.2,SDMLA
"NEATH, NEATH PORT TALBOT",135263,51.656991,-3.805476,2.3333333333333335,TML
"NEATH, SWANSEA",91000,51.62144,-3.943645999999999,2.2,STMLA
"NELSON, LANCASHIRE",136458,53.835187,-2.219377,2.3333333333333335,DML
"NESTON, CHESHIRE WEST AND CHESTER",249695,53.290584,-3.069102,2.0,SA
"NESTON, MERSEYSIDE",379600,53.290584,-3.069102,2.0,SA
"NEW MALDEN, GREATER LONDON",468400,51.40066299999999,-0.259263,2.6,WSDLA
"NEW MILTON, HAMPSHIRE",313918,50.7531235,-1.6550806,2.3333333333333335,TML
"NEW ROMNEY, KENT",246264,50.985117,0.9394730000000001,3.0,S
"NEWARK, CITY OF NOTTINGHAM",150000,52.9511323,-1.1342888,2.0,SDLA
"NEWARK, LINCOLNSHIRE",269949,53.0776861,-0.8128297,2.6,WDMLA
"NEWARK, NOTTINGHAMSHIRE",181753,53.0700391,-0.80657,2.6,WDMLA
"NEWBURY, HAMPSHIRE",430796,51.401409,-1.3231139,2.6,WSTLA
"NEWBURY, WEST BERKSHIRE",315795,51.401409,-1.3231139,2.6,WSTLA
"NEWCASTLE UPON TYNE, NORTHUMBERLAND",348145,54.9812232,-1.7765753,3.0,S
"NEWCASTLE UPON TYNE, TYNE AND WEAR",179823,54.978252,-1.61778,2.6666666666666665,WTDMLA
"NEWCASTLE, STAFFORDSHIRE",155919,53.013208,-2.2273002,2.3333333333333335,STDMLA
"NEWCASTLE, STOKE-ON-TRENT",165625,53.013208,-2.2273002,2.3333333333333335,STDMLA
"NEWCASTLE, TYNE AND WEAR",165000,54.978252,-1.61778,2.6666666666666665,WTDMLA
"NEWHAVEN, EAST SUSSEX",225170,50.79307000000001,0.045574,2.0,SL
"NEWMARKET, CAMBRIDGESHIRE",375206,52.24487999999999,0.407962,3.6666666666666665,WTD
"NEWMARKET, SUFFOLK",262041,52.24487999999999,0.407962,3.6666666666666665,WTD
"NEWPORT PAGNELL, MILTON KEYNES",265875,52.084585,-0.734583,5.0,W
"NEWPORT, BLAENAU GWENT",81113,51.7875779,-3.2043931,2.2,TDMLA
"NEWPORT, CAERPHILLY",119104,51.578829,-3.218134,2.2,TDMLA
"NEWPORT, CARDIFF",251166,51.584151,-2.997664,2.2,SDMLA
"NEWPORT, GWYNEDD",108276,51.584151,-2.997664,2.2,SDMLA
"NEWPORT, ISLE OF WIGHT",200094,50.700803,-1.291633,2.5,SDML
"NEWPORT, MONMOUTHSHIRE",438463,51.584151,-2.997664,2.2,SDMLA
"NEWPORT, NEWPORT",164846,51.584151,-2.997664,2.2,SDMLA
"NEWPORT, RHONDDA CYNON TAFF",199995,51.584151,-2.997664,2.2,SDMLA
"NEWPORT, SHROPSHIRE",328928,52.7685559,-2.375587,2.3333333333333335,WLA
"NEWPORT, STAFFORDSHIRE",359749,52.7685559,-2.375587,2.3333333333333335,WLA
"NEWPORT, TORFAEN",252570,51.584151,-2.997664,2.2,SDMLA
