Location,Avg Price,Latitude,Longitude,Profile Score,Profile
"NEWPORT, WREKIN",220323,52.7685559,-2.375587,2.3333333333333335,WLA
"NEWQUAY, CORNWALL",240102,50.41549699999999,-5.073719,2.2,SDMLA
"NEWTON ABBOT, CITY OF PLYMOUTH",299500,50.3754565,-4.1426565,2.0,SMLA
"NEWTON ABBOT, DEVON",245588,50.52890499999999,-3.608359999999999,2.2,STDLA
"NEWTON ABBOT, TORBAY",330166,50.52890499999999,-3.608359999999999,2.2,STDLA
"NEWTON AYCLIFFE, COUNTY DURHAM",129144,54.61598799999999,-1.575577,2.3333333333333335,STA
"NEWTON AYCLIFFE, DARLINGTON",209306,54.61598799999999,-1.575577,2.3333333333333335,STA
"NEWTON-LE-WILLOWS, GREATER MANCHESTER",350000,53.452889,-2.63508,2.0,TA
"NEWTON-LE-WILLOWS, MERSEYSIDE",148798,53.452889,-2.63508,2.0,TA
"NEWTOWN, POWYS",165420,52.51211199999999,-3.313106,2.3333333333333335,TML
"NORMANTON, WEST YORKSHIRE",139481,53.700876,-1.417148,2.0,DL
"NORTH SHIELDS, TYNE AND WEAR",175522,55.010762,-1.449138,2.0,DMLA
"NORTH WALSHAM, NORFOLK",204179,52.822699,1.3859729,3.0,WSL
"NORTHALLERTON, NORTH YORKSHIRE",220395,54.337961,-1.429959,3.0,STD
"NORTHAMPTON, LEICESTER",177500,52.2461133,-0.8981156,2.6666666666666665,WSDMLA
"NORTHAMPTON, NORTHAMPTONSHIRE",217950,52.240477,-0.9026560000000001,2.6666666666666665,WSDMLA
"NORTHOLT, GREATER LONDON",303309,51.546615,-0.373103,2.6,WSDLA
"NORTHWICH, CHESHIRE EAST",370861,53.1610446,-2.2185932,2.3333333333333335,TMA
"NORTHWICH, CHESHIRE WEST AND CHESTER",212359,53.25868029999999,-2.5181321,2.6666666666666665,WSTDLA
"NORTHWICH, HALTON",166500,53.25868029999999,-2.5181321,2.6666666666666665,WSTDLA
"NORTHWOOD, GREATER LONDON",486781,51.61028899999999,-0.428278,4.0,WT
"NORTHWOOD, HERTFORDSHIRE",726083,51.61028899999999,-0.428278,4.0,WT
"NORWICH, NORFOLK",227247,52.6308859,1.297355,2.2,SDMLA
"NOTTINGHAM, CITY OF NOTTINGHAM",144709,52.95478319999999,-1.1581086,2.0,SDLA
"NOTTINGHAM, DERBYSHIRE",146381,53.2638782,-1.4390588,2.2,SDMLA
"NOTTINGHAM, NOTTINGHAMSHIRE",192972,52.95478319999999,-1.1581086,2.0,SDLA
"NUNEATON, LEICESTERSHIRE",272933,52.520489,-1.465382,2.0,SDLA
"NUNEATON, WARWICKSHIRE",168366,52.520489,-1.465382,2.0,SDLA
"OAKHAM, LEICESTER",249995,52.67104,-0.7287043,1.6666666666666667,TLA
"OAKHAM, LEICESTERSHIRE",469398,52.6695629,-0.726625,1.6666666666666667,TLA
"OAKHAM, RUTLAND",269543,52.6695629,-0.726625,1.6666666666666667,TLA
"OKEHAMPTON, CITY OF PLYMOUTH",140000,50.738308,-4.004263,3.0,WL
"OKEHAMPTON, DEVON",231404,50.738308,-4.004263,3.0,WL
"OLDBURY, WEST MIDLANDS",139864,52.504923,-2.015907,2.0,SDLA
"OLDHAM, GREATER MANCHESTER",148927,53.5409298,-2.1113659,2.2,STDLA
"OLNEY, MILTON KEYNES",334922,52.15473799999999,-0.7013779,3.0,S
"ONGAR, ESSEX",381198,51.7095315,0.2427558,3.0,S
"ORMSKIRK, GREATER MANCHESTER",153495,53.5364817,-2.664745,2.2,SDMLA
"ORMSKIRK, LANCASHIRE",230544,53.568935,-2.885057,1.6666666666666667,MLA
"ORPINGTON, GREATER LONDON",392268,51.374843,0.09421399999999999,3.0,WSML
"ORPINGTON, KENT",592844,51.374843,0.09421399999999999,3.0,WSML
"OSSETT, WEST YORKSHIRE",156253,53.681091,-1.578877,1.0,L
"OSWESTRY, POWYS",215281,52.857148,-3.056412,2.0,SMLA
"OSWESTRY, SHROPSHIRE",189173,52.857148,-3.056412,2.0,SMLA
"OSWESTRY, WREXHAM",365833,53.0466957,-2.9967195,2.2,SDMLA
"OTLEY, NORTH YORKSHIRE",425881,53.905825,-1.691786,3.0,WSDA
"OTLEY, WEST YORKSHIRE",234218,53.905825,-1.691786,3.0,WSDA
"OTTERY ST MARY, DEVON",331155,50.75117820000001,-3.279352,3.0,S
"OXFORD, OXFORDSHIRE",390044,51.7520209,-1.2577263,3.0,WSA
"OXTED, SURREY",463162,51.255714,-3e-06,3.0,M
"PADSTOW, CORNWALL",362012,50.54206199999999,-4.939017,3.0,T
"PAIGNTON, DEVON",265740,50.43508,-3.564235,2.2,SDMLA
"PAIGNTON, TORBAY",197458,50.43508,-3.564235,2.2,SDMLA
"PEACEHAVEN, GREATER LONDON",246000,51.5793255,-0.233005,2.7142857142857144,WSTDMLA
"PEMBROKE DOCK, PEMBROKESHIRE",141860,51.691894,-4.943763,2.0,TDLA
"PEMBROKE, PEMBROKESHIRE",175304,51.674043,-4.908637,2.3333333333333335,TDA
"PENARTH, CARDIFF",394166,51.438798,-3.173507,2.5,TDMA
"PENARTH, THE VALE OF GLAMORGAN",262140,51.438798,-3.173507,2.5,TDMA
"PENRITH, CUMBRIA",211152,54.664097,-2.752708,2.3333333333333335,SMA
"PENRYN, CORNWALL",211608,50.169173,-5.107088000000001,2.3333333333333335,SDL
"PENTRE, RHONDDA CYNON TAFF",97219,51.654745,-3.491629,1.0,L
"PENZANCE, CORNWALL",230002,50.118798,-5.537592,2.5,STML
"PERSHORE, WORCESTERSHIRE",278024,52.109994,-2.074814,3.0,D
"PETERBOROUGH, CAMBRIDGESHIRE",198279,52.56949849999999,-0.2405299,2.6666666666666665,WSDMLA
"PETERBOROUGH, CITY OF PETERBOROUGH",176051,52.56949849999999,-0.2405299,2.6666666666666665,WSDMLA
"PETERBOROUGH, LINCOLNSHIRE",219281,52.6318762,-0.2975332,2.0,TL
"PETERBOROUGH, NORTHAMPTONSHIRE",315632,52.2284216,-0.8548549999999999,2.6666666666666665,WSDMLA
"PETERLEE, COUNTY DURHAM",122935,54.762441,-1.32895,1.6666666666666667,DLA
"PETERSFIELD, HAMPSHIRE",379877,51.007591,-0.93899,3.0,WTL
"PETERSFIELD, WEST SUSSEX",458610,51.007591,-0.93899,3.0,WTL
"PEVENSEY, EAST SUSSEX",264942,50.8209317,0.3397311,3.0,D
"PICKERING, NORTH YORKSHIRE",222862,54.243925,-0.7775529999999999,1.0,L
"PINNER, GREATER LONDON",511478,51.595172,-0.378002,2.7142857142857144,WSTDMLA
"PLYMOUTH, CITY OF PLYMOUTH",179401,50.3754565,-4.1426565,2.0,SMLA
"PLYMOUTH, DEVON",297540,50.3754565,-4.1426565,2.0,SMLA
"POLEGATE, EAST SUSSEX",263891,50.824012,0.243813,1.0,LA
"PONTEFRACT, NORTH YORKSHIRE",313715,53.702866,-1.2730274,2.2,TDMLA
"PONTEFRACT, SOUTH YORKSHIRE",239950,53.691688,-1.308648,2.5,TDMA
"PONTEFRACT, WEST YORKSHIRE",148946,53.691688,-1.308648,2.5,TDMA
"PONTYCLUN, RHONDDA CYNON TAFF",180552,51.521579,-3.393295,1.0,A
"PONTYCLUN, SWANSEA",153000,51.62520689999999,-3.9412192,2.2,STMLA
"PONTYCLUN, THE VALE OF GLAMORGAN",373116,51.5332775,-3.3790262,1.0,A
"PONTYPOOL, MONMOUTHSHIRE",263104,51.700369,-3.045268,3.0,T
"PONTYPOOL, NEATH PORT TALBOT",145000,51.700369,-3.045268,3.0,T
"PONTYPOOL, NEWPORT",155000,51.700369,-3.045268,3.0,T
"PONTYPOOL, TORFAEN",140581,51.700369,-3.045268,3.0,T
"PONTYPRIDD, CAERPHILLY",243375,51.578829,-3.218134,2.2,TDMLA
"PONTYPRIDD, CONWY",69006,51.60077399999999,-3.342314,2.0,SL
"PONTYPRIDD, PEMBROKESHIRE",92500,51.60077399999999,-3.342314,2.0,SL
"PONTYPRIDD, RHONDDA CYNON TAFF",146335,51.60077399999999,-3.342314,2.0,SL
"POOLE, BOURNEMOUTH",178500,50.71505,-1.987248,2.0,SDLA
"POOLE, DORSET",271615,50.71505,-1.987248,2.0,SDLA
"POOLE, POOLE",282759,50.71505,-1.987248,2.0,SDLA
"PORT TALBOT, CEREDIGION",90000,51.5946799,-3.784097,2.0,TMLA
"PORT TALBOT, CONWY",110000,51.5946799,-3.784097,2.0,TMLA
"PORT TALBOT, NEATH PORT TALBOT",117011,51.5946799,-3.784097,2.0,TMLA
"PORT TALBOT, SWANSEA",86000,51.62144,-3.943645999999999,2.2,STMLA
"PORTH, BRIDGEND",81749,51.613554,-3.407184,1.6666666666666667,MLA
"PORTH, RHONDDA CYNON TAFF",120652,51.613554,-3.407184,1.6666666666666667,MLA
"PORTH, WREXHAM",123995,51.613554,-3.407184,1.6666666666666667,MLA
"PORTHMADOG, CAERPHILLY",235000,51.576089,-3.220249,2.2,TDMLA
"PORTHMADOG, GWYNEDD",174386,52.927842,-4.133384,1.6666666666666667,TLA
"PORTLAND, DORSET",179373,50.5475363,-2.4343209,3.0,T
"PORTLAND, POOLE",136950,50.7513904,-1.9279522,2.6666666666666665,WSTDLA
"PORTSMOUTH, HAMPSHIRE",241663,50.8197675,-1.0879769,2.3333333333333335,STDMLA
"PORTSMOUTH, PORTSMOUTH",196583,50.8197675,-1.0879769,2.3333333333333335,STDMLA
"POTTERS BAR, HERTFORDSHIRE",425502,51.696636,-0.175948,3.6666666666666665,WST
"POULTON-LE-FYLDE, BLACKPOOL",161681,53.843964,-2.986281,1.0,LA
"POULTON-LE-FYLDE, LANCASHIRE",187442,53.843964,-2.986281,1.0,LA
"PRENTON, MERSEYSIDE",178466,53.371416,-3.0390229,2.0,SDLA
"PRESCOT, HALTON",150000,53.428674,-2.804564,3.0,D
"PRESCOT, MERSEYSIDE",152978,53.428674,-2.804564,3.0,D
"PRESTATYN, DENBIGHSHIRE",145182,53.336512,-3.407613,1.6666666666666667,TLA
"PRESTATYN, FLINTSHIRE",147100,53.336512,-3.407613,1.6666666666666667,TLA
"PRESTON, BLACKBURN WITH DARWEN",225000,53.763201,-2.70309,2.6666666666666665,WSDMLA
"PRESTON, GREATER MANCHESTER",232082,53.4575955,-2.1578377,2.3333333333333335,STDMLA
"PRESTON, LANCASHIRE",177994,53.763201,-2.70309,2.6666666666666665,WSDMLA
"PRINCES RISBOROUGH, BUCKINGHAMSHIRE",437554,51.724376,-0.834518,3.0,T
"PRUDHOE, NORTHUMBERLAND",171747,54.962199,-1.84723,3.0,T
"PRUDHOE, TYNE AND WEAR",318000,54.962199,-1.84723,3.0,T
"PUDSEY, WEST YORKSHIRE",176804,53.795766,-1.6761082,2.3333333333333335,DML
"PULBOROUGH, WEST SUSSEX",421683,50.957304,-0.510671,3.0,S
"PURLEY, GREATER LONDON",427775,51.339228,-0.119711,2.6,WSMLA
"PWLLHELI, GWYNEDD",224448,52.888816,-4.4176339,2.0,DL
"QUEENBOROUGH, KENT",148115,51.4172853,0.7470207,2.3333333333333335,TMA
"RADSTOCK, BATH AND NORTH EAST SOMERSET",208436,51.29201699999999,-2.446092,2.0,SL
"RADSTOCK, NORTH SOMERSET",200750,51.29201699999999,-2.446092,2.0,SL
"RADSTOCK, SOMERSET",291352,51.29201699999999,-2.446092,2.0,SL
"RAINHAM, ESSEX",330000,51.517732,0.194831,2.0,TDLA
"RAINHAM, GREATER LONDON",277493,51.517732,0.194831,2.0,TDLA
"RAMSGATE, KENT",194285,51.335545,1.419895,2.6666666666666665,WSTDLA
"RAYLEIGH, ESSEX",303844,51.586385,0.6048709999999999,2.3333333333333335,SDL
"READING, BRACKNELL FOREST",470000,51.41604,-0.75398,3.0,WSTMA
"READING, HAMPSHIRE",503488,51.4542645,-0.9781303,2.6666666666666665,WSDMLA
"READING, OXFORDSHIRE",483443,51.4542645,-0.9781303,2.6666666666666665,WSDMLA
"READING, READING",284698,51.4542645,-0.9781303,2.6666666666666665,WSDMLA
"READING, WEST BERKSHIRE",378264,51.4542645,-0.9781303,2.6666666666666665,WSDMLA
"READING, WINDSOR AND MAIDENHEAD",614384,51.522414,-0.7219,3.0,WSTL
"READING, WOKINGHAM",378557,51.4542645,-0.9781303,2.6666666666666665,WSDMLA
"REDCAR, REDCAR AND CLEVELAND",140149,54.5974636,-1.0779515,2.5,TDMA
"REDDITCH, WARWICKSHIRE",390343,52.30897,-1.940936,2.2,SDMLA
"REDDITCH, WORCESTERSHIRE",196489,52.30897,-1.940936,2.2,SDMLA
"REDHILL, SURREY",334470,51.239208,-0.16988,3.6666666666666665,WSM
"REDRUTH, CORNWALL",181503,50.233022,-5.226666,2.0,TMLA
"REIGATE, SURREY",431377,51.237276,-0.205883,3.6666666666666665,WSM
"RETFORD, NOTTINGHAMSHIRE",177123,53.32135599999999,-0.9455030000000001,2.3333333333333335,DMA
"RHYL, CONWY",132380,53.31914099999999,-3.491634,2.5,SDMA
"RHYL, DENBIGHSHIRE",132710,53.31914099999999,-3.491634,2.5,SDMA
"RHYL, FLINTSHIRE",166720,53.3068821,-3.3665917,1.0,A
"RICHMOND, COUNTY DURHAM",315630,54.403465,-1.732618,1.6666666666666667,TLA
"RICHMOND, GREATER LONDON",565055,51.46131099999999,-0.303742,3.5,WSDM
"RICHMOND, NORTH YORKSHIRE",228965,54.403465,-1.732618,1.6666666666666667,TLA
"RICKMANSWORTH, BUCKINGHAMSHIRE",561136,51.638763,-0.4741309999999999,4.0,WT
"RICKMANSWORTH, GREATER LONDON",321166,51.638763,-0.4741309999999999,4.0,WT
"RICKMANSWORTH, HERTFORDSHIRE",468965,51.638763,-0.4741309999999999,4.0,WT
"RINGWOOD, DORSET",479177,50.844949,-1.788817,3.0,WSL
"RINGWOOD, HAMPSHIRE",332481,50.844949,-1.788817,3.0,WSL
"RIPLEY, DERBYSHIRE",150798,53.05281900000001,-1.405792,2.0,SL
"RIPLEY, GREATER MANCHESTER",97000,53.5438031,-2.0588581,3.0,TD
"RIPON, NORTH YORKSHIRE",252932,54.1361346,-1.5237756,2.3333333333333335,SMA
"RIPON, YORK",210000,54.1361346,-1.5237756,2.3333333333333335,SMA
"ROCHDALE, GREATER MANCHESTER",150799,53.6097136,-2.1561,2.2,TDMLA
"ROCHDALE, LANCASHIRE",138503,53.6097136,-2.1561,2.2,TDMLA
"ROCHESTER, KENT",285975,51.38800000000001,0.506721,2.6,STDMA
"ROCHESTER, MEDWAY",236022,51.38800000000001,0.506721,2.6,STDMA
"ROCHFORD, ESSEX",256455,51.582071,0.706515,3.6666666666666665,WSM
"ROMFORD, ESSEX",456698,51.577076,0.178319,2.2,SDMLA
"ROMFORD, GREATER LONDON",289724,51.577076,0.178319,2.2,SDMLA
"ROMNEY MARSH, KENT",228581,50.996993,0.9590754999999999,3.0,S
"ROMSEY, HAMPSHIRE",334906,50.98893,-1.49658,3.0,WA
"ROMSEY, WILTSHIRE",700000,50.98893,-1.49658,3.0,WA
"ROSS-ON-WYE, GLOUCESTERSHIRE",391666,51.9231865,-2.5758657,2.3333333333333335,SMA
"ROSS-ON-WYE, HEREFORDSHIRE",255618,51.91445,-2.582446,2.3333333333333335,SMA
"ROSSENDALE, LANCASHIRE",161451,53.70645099999999,-2.279366,2.3333333333333335,TDL
"ROTHERHAM, SOUTH YORKSHIRE",151252,53.4326035,-1.3635009,2.0,DMLA
"ROWLAND'S CASTLE, HAMPSHIRE",405278,50.892059,-0.959088,1.0,L
"ROWLAND'S CASTLE, WEST SUSSEX",472000,50.892059,-0.959088,1.0,L
"ROWLEY REGIS, WEST MIDLANDS",133610,52.488674,-2.046085,2.0,SDLA
"ROYSTON, CAMBRIDGESHIRE",388779,52.048142,-0.024066,2.0,MA
"ROYSTON, ESSEX",462357,52.048142,-0.024066,2.0,MA
"ROYSTON, HERTFORDSHIRE",309101,52.048142,-0.024066,2.0,MA
"RUGBY, LEICESTERSHIRE",450000,52.6445558,-1.0782105,1.6666666666666667,SLA
"RUGBY, NORTHAMPTONSHIRE",278825,52.2405517,-0.9193948,2.6666666666666665,WSDMLA
"RUGBY, WARWICKSHIRE",216448,52.370878,-1.265032,2.2,STDLA
"RUGELEY, STAFFORDSHIRE",189439,52.761515,-1.935967,2.3333333333333335,TMA
"RUISLIP, GREATER LONDON",433591,51.5758719,-0.421236,2.6666666666666665,WSTDLA
"RUNCORN, CHESHIRE WEST AND CHESTER",219672,53.342078,-2.729673,2.0,DMLA
"RUNCORN, HALTON",139746,53.342078,-2.729673,2.0,DMLA
"RUSHDEN, BEDFORD",210183,52.289125,-0.600363,2.5,WDLA
"RUSHDEN, EAST RIDING OF YORKSHIRE",90000,52.289125,-0.600363,2.5,WDLA
"RUSHDEN, NORTHAMPTONSHIRE",181742,52.289125,-0.600363,2.5,WDLA
"RUTHIN, DENBIGHSHIRE",200963,53.11487349999999,-3.3103108,3.0,T
"RYTON, TYNE AND WEAR",148105,54.9728909,-1.7629735,3.0,SD
"SAFFRON WALDEN, CAMBRIDGESHIRE",442962,52.022593,0.239215,3.0,WTA
"SAFFRON WALDEN, ESSEX",377960,52.022593,0.239215,3.0,WTA
"SALE, GREATER MANCHESTER",251096,53.42556099999999,-2.323702,2.3333333333333335,STA
"SALFORD, GREATER MANCHESTER",149351,53.48752349999999,-2.2901264,2.3333333333333335,STDMLA
"SALISBURY, DORSET",357204,51.068785,-1.794472,2.5,WSLA
"SALISBURY, HAMPSHIRE",423106,51.0604865,-1.8022175,2.5,WSLA
"SALISBURY, WILTSHIRE",288605,51.068785,-1.794472,2.5,WSLA
"SALTASH, CORNWALL",211800,50.40920999999999,-4.21643,3.0,WSL
"SALTBURN-BY-THE-SEA, NORTH YORKSHIRE",194303,54.58156,-0.9751340000000001,3.0,SD
"SALTBURN-BY-THE-SEA, REDCAR AND CLEVELAND",145127,54.58156,-0.9751340000000001,3.0,SD
"SALTBURN-BY-THE-SEA, YORK",185000,54.5835137,-0.9739835,3.0,SD
"SANDBACH, CHESHIRE EAST",213763,53.146561,-2.367382,3.0,WA
"SANDBACH, CHESHIRE WEST AND CHESTER",235000,53.146561,-2.367382,3.0,WA
"SANDHURST, BRACKNELL FOREST",335418,51.3462419,-0.804268,2.3333333333333335,WLA
"SANDOWN, ISLE OF WIGHT",190573,50.6607588,-1.1488128,2.0,MA
"SANDY, BEDFORD",225000,52.128118,-0.286788,3.0,T
"SANDY, CAMBRIDGESHIRE",342190,52.128118,-0.286788,3.0,T
"SANDY, CENTRAL BEDFORDSHIRE",245344,52.128118,-0.286788,3.0,T
"SAWBRIDGEWORTH, ESSEX",242446,51.81554,0.14721,5.0,W
"SAWBRIDGEWORTH, HERTFORDSHIRE",355696,51.81554,0.14721,5.0,W
"SAXMUNDHAM, SUFFOLK",284724,52.215855,1.488056,4.0,WT
"SCARBOROUGH, NORTH YORKSHIRE",158757,54.283113,-0.399752,2.0,STLA
"SCARBOROUGH, YORK",130000,53.9612083,-1.0927712,2.6666666666666665,WSDMLA
"SCUNTHORPE, LINCOLNSHIRE",130000,53.588646,-0.654413,2.0,SDLA
"SCUNTHORPE, NORTH LINCOLNSHIRE",129927,53.588646,-0.654413,2.0,SDLA
"SEAFORD, EAST SUSSEX",287801,50.7734669,0.101108,3.0,M
"SEAHAM, COUNTY DURHAM",135074,54.840346,-1.337517,2.0,DA
"SEAHAM, TYNE AND WEAR",800000,54.840346,-1.337517,2.0,DA
"SEATON, DEVON",250354,50.70531339999999,-3.0718734,3.0,T
"SELBY, NORTH YORKSHIRE",177573,53.78352400000001,-1.067189,2.5,STMA
"SEVENOAKS, GREATER LONDON",588828,51.27241000000001,0.190898,2.6,WSTLA
"SEVENOAKS, KENT",438335,51.27241000000001,0.190898,2.6,WSTLA
"SHAFTESBURY, DORSET",249757,51.0046,-2.198083,3.0,T
"SHAFTESBURY, WILTSHIRE",406907,51.0046,-2.198083,3.0,T
"SHANKLIN, ISLE OF WIGHT",204328,50.63467499999999,-1.175199,1.6666666666666667,MLA
"SHEERNESS, KENT",197208,51.44011,0.764158,2.3333333333333335,TMA
"SHEFFIELD, DERBYSHIRE",162809,53.38112899999999,-1.470085,2.7142857142857144,WSTDMLA
"SHEFFIELD, SOUTH YORKSHIRE",173810,53.38112899999999,-1.470085,2.7142857142857144,WSTDMLA
"SHEFFORD, CENTRAL BEDFORDSHIRE",292033,52.038699,-0.333947,3.0,M
"SHEPPERTON, SURREY",409212,51.389617,-0.4526529999999999,3.6666666666666665,WSM
"SHEPTON MALLET, SOMERSET",227382,51.1909,-2.547886,2.0,TA
"SHERBORNE, DEVON",327000,50.947822,-2.5144829,4.0,WS
"SHERBORNE, DORSET",296768,50.947822,-2.5144829,4.0,WS
"SHERBORNE, SOMERSET",261680,50.947822,-2.5144829,4.0,WS
"SHERINGHAM, NORFOLK",239240,52.94442100000001,1.2109589,3.0,T
"SHIFNAL, SHROPSHIRE",248957,52.66792,-2.3745599,5.0,W
"SHIFNAL, STAFFORDSHIRE",319466,52.66792,-2.3745599,5.0,W
"SHIFNAL, WREKIN",330000,52.66792,-2.3745599,5.0,W
"SHILDON, COUNTY DURHAM",126790,54.63341699999999,-1.654915,2.2,SDMLA
"SHIPLEY, WEST YORKSHIRE",175767,53.835927,-1.776978,2.5,TDMA
"SHOREHAM-BY-SEA, WEST SUSSEX",329353,50.8342086,-0.2715558,1.0,L
"SHREWSBURY, POWYS",246968,52.70730289999999,-2.7553268,2.2,SDMLA
"SHREWSBURY, SHROPSHIRE",222576,52.70730289999999,-2.7553268,2.2,SDMLA
"SIDCUP, GREATER LONDON",327551,51.4264863,0.1009392,2.5,STML
"SIDMOUTH, CITY OF PLYMOUTH",445000,50.67865,-3.23756,3.0,WL
"SIDMOUTH, DEVON",322249,50.67865,-3.23756,3.0,WL
"SITTINGBOURNE, KENT",227955,51.340402,0.7315959999999999,2.2,SDMLA
"SITTINGBOURNE, MEDWAY",346250,51.340402,0.7315959999999999,2.2,SDMLA
"SKEGNESS, LINCOLNSHIRE",151162,53.146403,0.337881,2.0,TMLA
"SKELMERSDALE, LANCASHIRE",143748,53.5503519,-2.77637,2.0,DA
"SKIPTON, LANCASHIRE",304449,53.78836099999999,-2.2451122,2.0,SDLA
"SKIPTON, NORTH YORKSHIRE",229817,53.9628495,-2.0162787,2.3333333333333335,TMA
"SLEAFORD, LINCOLNSHIRE",179034,53.0003079,-0.40965,2.0,STLA
"SLOUGH, BUCKINGHAMSHIRE",466869,51.51053839999999,-0.5950405999999999,3.0,WSTDL
"SLOUGH, SLOUGH",272676,51.51053839999999,-0.5950405999999999,3.0,WSTDL
"SLOUGH, WEST BERKSHIRE",635000,51.52062129999999,-0.624629,2.5,STDL
"SLOUGH, WINDSOR AND MAIDENHEAD",383316,51.522414,-0.7219,3.0,WSTL
"SLOUGH, WOKINGHAM",258750,51.410457,-0.833861,2.6,WTMLA
"SMETHWICK, WEST MIDLANDS",136988,52.492401,-1.965207,2.2,TDMLA
"SOLIHULL, WARWICKSHIRE",448845,52.411811,-1.77761,2.6,WSMLA
"SOLIHULL, WEST MIDLANDS",298001,52.411811,-1.77761,2.6,WSMLA
"SOLIHULL, WORCESTERSHIRE",296410,52.3935171,-1.8219196,2.2,STDLA
"SOUTH CROYDON, GREATER LONDON",369188,51.357428,-0.09825099999999999,2.6666666666666665,WSDMLA
"SOUTH MOLTON, DEVON",225251,51.016818,-3.832119,3.0,S
"SOUTH OCKENDON, THURROCK",237352,51.521164,0.2943529,1.0,L
"SOUTH SHIELDS, TYNE AND WEAR",137405,54.999424,-1.427406,2.2,SDMLA
"SOUTHALL, GREATER LONDON",307595,51.511073,-0.377232,2.0,SL
"SOUTHAM, WARWICKSHIRE",280260,52.2505049,-1.389719,3.0,T
"SOUTHAMPTON, BOURNEMOUTH",267000,50.7159831,-1.876476,2.6666666666666665,WSTDLA
"SOUTHAMPTON, HAMPSHIRE",289496,50.90970040000001,-1.4043509,2.6,WSDLA
"SOUTHAMPTON, SOUTHAMPTON",201427,50.9096565,-1.4044555,2.6,WSDLA
"SOUTHEND-ON-SEA, ESSEX",259808,51.5459269,0.7077123,2.5,WSLA
"SOUTHEND-ON-SEA, SOUTHEND-ON-SEA",235409,51.5455206,0.7075066999999999,2.5,WSLA
"SOUTHPORT, LANCASHIRE",191579,53.645708,-3.010113,2.2,SDMLA
"SOUTHPORT, MERSEYSIDE",182565,53.645708,-3.010113,2.2,SDMLA
"SOUTHSEA, PORTSMOUTH",204145,50.783565,-1.085559,2.7142857142857144,WSTDMLA
"SOWERBY BRIDGE, WEST YORKSHIRE",173671,53.706709,-1.913411,2.3333333333333335,TDL
"SPALDING, CAMBRIDGESHIRE",218750,52.204292,0.1188024,2.6,WSDLA
"SPALDING, LINCOLNSHIRE",170830,52.79010160000001,-0.1537024,2.0,SMLA
"SPENNYMOOR, COUNTY DURHAM",141797,54.69772099999999,-1.58552,1.6666666666666667,DLA
"SPILSBY, LINCOLNSHIRE",185263,53.174675,0.09143989999999999,3.0,S
"ST ALBANS, HERTFORDSHIRE",444949,51.752725,-0.339436,3.0,WSMA
"ST AUSTELL, CORNWALL",198880,50.3403779,-4.7834252,2.0,TDLA
"ST HELENS, LANCASHIRE",291250,53.456307,-2.737095,2.2,TDMLA
"ST HELENS, MERSEYSIDE",141348,53.456307,-2.737095,2.2,TDMLA
"ST HELENS, WARRINGTON",93000,53.456307,-2.737095,2.2,TDMLA
"ST IVES, CAMBRIDGESHIRE",247665,52.3325252,-0.0763979,4.0,WM
"ST IVES, CORNWALL",325665,50.20838579999999,-5.490886400000001,3.0,T
"ST LEONARDS-ON-SEA, EAST SUSSEX",194410,50.85563819999999,0.5525772,2.3333333333333335,DML
"ST NEOTS, BEDFORD",347037,52.2300836,-0.265103,2.3333333333333335,WLA
"ST NEOTS, CAMBRIDGESHIRE",246759,52.2300836,-0.265103,2.3333333333333335,WLA
"ST NEOTS, CENTRAL BEDFORDSHIRE",499995,52.2300836,-0.265103,2.3333333333333335,WLA
"STAFFORD, STAFFORDSHIRE",208512,52.806693,-2.12066,2.0,SDLA
"STAINES, SURREY",278142,51.43148,-0.515525,3.6666666666666665,WST
